"Age","Yds_prev","TD_prev","Int_prev","Int._prev","QBR_prev","Cmp_prev","Att_prev","Cmp._prev","TD._prev","Y.A_prev","AY.A_prev","Y.C_prev","Y.G_prev","Rate_prev","Sk_prev","QBrec_prev","Home.or.Away","Passing.Yards","Temperature","WindSpeed","RoofType","Defense_Passes_Attempted_prev","Defense_Passes_Completed_prev","Defense_Passing_Yards_prev","Defense_TD_Passes_prev","Defense_Ints_prev","Defense_Sacks_prev","snow","rain","clear"
27,3197,21,8,1.9,65.7,243,416,58.4,5,7.7,7.8,13.2,199.8,91.6,39,0.75,0,210,0,0,1,459,284,3163,18,11,45,0,0,1
32,1807,11,9,3.5,51.6,153,254,60.2,4.3,7.1,6.4,11.8,200.8,81.6,16,0.5,0,53,0,0,1,459,284,3163,18,11,45,0,0,1
27,4293,33,20,3.4,55.1,363,586,61.9,5.6,7.3,6.9,11.8,268.3,88.8,29,0.6875,0,220,0,0,1,459,284,3163,18,11,45,0,0,1
25,2608,19,9,2.2,53.1,247,416,59.4,4.6,6.3,6.2,10.6,200.6,83.9,40,0.307692307692308,0,249,0,0,1,459,284,3163,18,11,45,0,0,1
25,3379,24,13,2.7,64.3,292,473,61.7,5.1,7.1,6.9,11.6,211.2,88.8,43,0.75,0,226,0,0,1,459,284,3163,18,11,45,0,0,1
29,4515,26,17,2.6,65,439,651,67.4,4,6.9,6.6,10.3,282.2,89.6,44,0.25,0,322,0,0,1,459,284,3163,18,11,45,0,0,1
31,2536,17,6,2.1,60.6,193,290,66.6,5.9,8.7,9,13.1,281.8,104.9,21,0.666666666666667,0,418,0,0,1,459,284,3163,18,11,45,0,0,1
38,5477,55,10,1.5,80.9,450,659,68.3,8.3,8.3,9.3,12.2,342.3,115.1,18,0.8125,0,340,0,0,0,514,349,4114,32,9,36,0,0,1
27,3197,21,8,1.9,65.7,243,416,58.4,5,7.7,7.8,13.2,199.8,91.6,39,0.75,0,174,0,0,0,514,349,4114,32,9,36,0,0,1
32,2454,14,12,3.4,57.2,217,350,62,4,7,6.3,11.3,223.1,82,21,0.333333333333333,0,139,0,0,0,514,349,4114,32,9,36,0,0,1
30,3313,23,7,1.4,47.1,308,508,60.6,4.5,6.5,6.8,10.8,220.9,89.1,39,0.733333333333333,0,234,0,0,0,514,349,4114,32,9,36,0,1,1
32,398,2,2,3.9,51.6,33,51,64.7,3.9,7.8,6.8,12.1,132.7,85.3,0,0,0,329,0,0,0,514,349,4114,32,9,36,0,0,1
33,4478,32,11,2,75.3,378,544,69.5,5.9,8.2,8.5,11.8,279.9,105.5,30,0.5625,0,313,0,0,0,514,349,4114,32,9,36,0,0,1
35,4274,24,22,3.8,52.6,362,572,63.3,4.2,7.5,6.6,11.8,267.1,83.9,41,0.625,0,253,0,0,0,514,349,4114,32,9,36,0,0,1
33,3818,18,27,4.9,39.3,317,551,57.5,3.3,6.9,5.4,12,238.6,69.4,39,0.4375,0,151,0,0,0,582,358,4302,24,15,32,0,0,1
26,854,4,7,4.5,41.7,81,155,52.3,2.6,5.5,4,10.5,170.8,58.4,5,0,0,427,0,0,0,582,358,4302,24,15,32,0,0,1
26,3357,26,9,2.2,66.8,257,407,63.1,6.4,8.2,8.5,13.1,209.8,101.2,44,0.8125,0,263,0,1,0,582,358,4302,24,15,32,0,0,1
25,3379,24,13,2.7,64.3,292,473,61.7,5.1,7.1,6.9,11.6,211.2,88.8,43,0.75,0,306,0,0,0,582,358,4302,24,15,32,0,0,1
29,3241,13,14,2.8,35,305,503,60.6,2.6,6.4,5.7,10.6,216.1,76.5,38,0.307692307692308,0,266,0,0,0,582,358,4302,24,15,32,0,0,1
32,2454,14,12,3.4,57.2,217,350,62,4,7,6.3,11.3,223.1,82,21,0.333333333333333,0,262,0,0,0,530,308,3538,21,8,31,0,1,1
25,3822,23,9,1.6,63.7,343,570,60.2,4,6.7,6.8,11.1,238.9,87,32,0.6875,0,400,0,0,0,530,308,3538,21,8,31,0,0,1
27,4293,33,20,3.4,55.1,363,586,61.9,5.6,7.3,6.9,11.8,268.3,88.8,29,0.6875,0,244,0,0,0,530,308,3538,21,8,31,0,0,1
29,3912,19,22,3.6,47.8,362,614,59,3.1,6.4,5.4,10.8,244.5,73.1,48,0.5,0,303,0,0,0,530,308,3538,21,8,31,0,0,1
35,5162,39,12,1.8,69.2,446,650,68.6,6,7.9,8.3,11.6,322.6,104.7,37,0.6875,0,257,0,0,0,530,308,3538,21,8,31,0,0,1
29,615,5,3,3.1,52.8,57,96,59.4,5.2,6.4,6,10.8,205,82.6,6,1,0,222,0,0,0,530,308,3538,21,8,31,0,0,1
25,2608,19,9,2.2,53.1,247,416,59.4,4.6,6.3,6.2,10.6,200.6,83.9,40,0.307692307692308,0,302,0,0,0,530,308,3538,21,8,31,0,0,1
30,3313,23,7,1.4,47.1,308,508,60.6,4.5,6.5,6.8,10.8,220.9,89.1,39,0.733333333333333,0,311,1,0,0,530,308,3538,21,8,31,0,0,1
38,5477,55,10,1.5,80.9,450,659,68.3,8.3,8.3,9.3,12.2,342.3,115.1,18,0.8125,0,233,0,0,0,451,296,3621,18,11,26,0,0,1
30,3313,23,7,1.4,47.1,308,508,60.6,4.5,6.5,6.8,10.8,220.9,89.1,39,0.733333333333333,0,221,0,0,0,451,296,3621,18,11,26,0,0,1
34,2686,16,12,2.9,51.4,257,416,61.8,3.8,6.5,5.9,10.5,244.2,81.3,17,0.3,0,198,0,0,0,451,296,3621,18,11,26,0,0,1
37,4343,25,11,1.8,62.1,380,628,60.5,4,6.9,6.9,11.4,271.4,87.3,40,0.75,0,317,0,0,0,451,296,3621,18,11,26,0,0,1
26,3357,26,9,2.2,66.8,257,407,63.1,6.4,8.2,8.5,13.1,209.8,101.2,44,0.8125,0,202,0,0,0,451,296,3621,18,11,26,0,0,1
24,3046,12,21,4.7,42,247,443,55.8,2.7,6.9,5.3,12.3,190.4,66.5,43,0.5,0,27,0,0,0,451,296,3621,18,11,26,0,0,1
30,780,4,3,2.5,51.6,69,119,58,3.4,6.6,6.1,11.3,130,78.4,6,0.666666666666667,0,149,0,0,0,523,308,3048,15,28,44,0,0,1
38,5477,55,10,1.5,80.9,450,659,68.3,8.3,8.3,9.3,12.2,342.3,115.1,18,0.8125,0,303,0,0,0,523,308,3048,15,28,44,0,0,1
31,2536,17,6,2.1,60.6,193,290,66.6,5.9,8.7,9,13.1,281.8,104.9,21,0.666666666666667,0,189,0,0,0,523,308,3048,15,28,44,0,0,1
33,3818,18,27,4.9,39.3,317,551,57.5,3.3,6.9,5.4,12,238.6,69.4,39,0.4375,0,283,0,0,0,523,308,3048,15,28,44,0,1,1
27,3197,21,8,1.9,65.7,243,416,58.4,5,7.7,7.8,13.2,199.8,91.6,39,0.75,0,141,0,0,0,523,308,3048,15,28,44,0,0,1
34,2686,16,12,2.9,51.4,257,416,61.8,3.8,6.5,5.9,10.5,244.2,81.3,17,0.3,0,243,0,0,0,523,308,3048,15,28,44,0,1,1
27,3197,21,8,1.9,65.7,243,416,58.4,5,7.7,7.8,13.2,199.8,91.6,39,0.75,0,343,0,0,1,475,325,3805,18,12,48,0,0,1
38,5477,55,10,1.5,80.9,450,659,68.3,8.3,8.3,9.3,12.2,342.3,115.1,18,0.8125,0,389,0,0,1,475,325,3805,18,12,48,0,0,1
32,1807,11,9,3.5,51.6,153,254,60.2,4.3,7.1,6.4,11.8,200.8,81.6,16,0.5,0,170,0,0,1,475,325,3805,18,12,48,0,0,1
26,3357,26,9,2.2,66.8,257,407,63.1,6.4,8.2,8.5,13.1,209.8,101.2,44,0.8125,0,313,0,0,1,475,325,3805,18,12,48,0,0,1
33,3818,18,27,4.9,39.3,317,551,57.5,3.3,6.9,5.4,12,238.6,69.4,39,0.4375,0,391,0,0,1,475,325,3805,18,12,48,0,0,1
30,780,4,3,2.5,51.6,69,119,58,3.4,6.6,6.1,11.3,130,78.4,6,0.666666666666667,0,109,0,0,1,475,325,3805,18,12,48,0,0,1
27,4293,33,20,3.4,55.1,363,586,61.9,5.6,7.3,6.9,11.8,268.3,88.8,29,0.6875,0,176,0,0,0,546,352,4061,30,21,35,0,0,1
31,2536,17,6,2.1,60.6,193,290,66.6,5.9,8.7,9,13.1,281.8,104.9,21,0.666666666666667,0,318,0,0,0,546,352,4061,30,21,35,0,1,1
29,3912,19,22,3.6,47.8,362,614,59,3.1,6.4,5.4,10.8,244.5,73.1,48,0.5,0,306,0,0,0,546,352,4061,30,21,35,0,0,1
29,4515,26,17,2.6,65,439,651,67.4,4,6.9,6.6,10.3,282.2,89.6,44,0.25,0,219,0,0,0,546,352,4061,30,21,35,0,0,1
31,2065,7,10,3.1,30.9,169,327,51.7,2.1,6.3,5.4,12.2,172.1,65.9,25,0.222222222222222,0,230,0,0,0,546,352,4061,30,21,35,0,0,1
35,5162,39,12,1.8,69.2,446,650,68.6,6,7.9,8.3,11.6,322.6,104.7,37,0.6875,0,281,0,0,0,546,352,4061,30,21,35,0,0,1
33,3818,18,27,4.9,39.3,317,551,57.5,3.3,6.9,5.4,12,238.6,69.4,39,0.4375,0,260,0,0,0,545,344,3839,15,13,36,0,0,1
32,4261,28,14,2.4,58.1,375,584,64.2,4.8,7.3,7.2,11.4,266.3,92,42,0.5,0,207,1,0,0,545,344,3839,15,13,36,0,0,1
32,2454,14,12,3.4,57.2,217,350,62,4,7,6.3,11.3,223.1,82,21,0.333333333333333,0,227,0,0,0,545,344,3839,15,13,36,0,0,1
25,3822,23,9,1.6,63.7,343,570,60.2,4,6.7,6.8,11.1,238.9,87,32,0.6875,0,160,0,0,0,545,344,3839,15,13,36,0,1,1
24,3046,12,21,4.7,42,247,443,55.8,2.7,6.9,5.3,12.3,190.4,66.5,43,0.5,0,179,0,0,0,545,344,3839,15,13,36,0,0,1
29,615,5,3,3.1,52.8,57,96,59.4,5.2,6.4,6,10.8,205,82.6,6,1,0,291,0,0,0,545,344,3839,15,13,36,0,0,1
34,2686,16,12,2.9,51.4,257,416,61.8,3.8,6.5,5.9,10.5,244.2,81.3,17,0.3,0,213,0,0,0,457,302,3738,26,14,33,0,0,1
33,3818,18,27,4.9,39.3,317,551,57.5,3.3,6.9,5.4,12,238.6,69.4,39,0.4375,0,300,0,0,0,457,302,3738,26,14,33,0,0,1
26,3357,26,9,2.2,66.8,257,407,63.1,6.4,8.2,8.5,13.1,209.8,101.2,44,0.8125,0,201,0,0,0,457,302,3738,26,14,33,0,0,1
29,3241,13,14,2.8,35,305,503,60.6,2.6,6.4,5.7,10.6,216.1,76.5,38,0.307692307692308,0,193,0,0,0,457,302,3738,26,14,33,0,0,1
35,1829,13,1,0.4,83.4,149,224,66.5,5.8,8.2,9.1,12.3,228.6,109,11,0.6,0,288,0,0,0,457,302,3738,26,14,33,0,0,1
36,4952,33,17,2.6,74.8,456,659,69.2,5,7.5,7.4,10.9,309.5,97,29,0.4375,0,355,0,0,0,549,348,4180,21,16,29,0,0,1
26,2163,13,10,3.2,64.1,186,311,59.8,4.2,7,6.3,11.6,270.4,81.4,9,0.75,0,171,0,1,0,549,348,4180,21,16,29,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,335,0,0,0,549,348,4180,21,16,29,0,0,1
30,3986,27,12,2.2,68.2,344,554,62.1,4.9,7.2,7.2,11.6,249.1,91,19,0.625,0,252,0,0,0,549,348,4180,21,16,29,0,0,1
28,3398,19,17,3.5,48.5,309,481,64.2,4,7.1,6.3,11,212.4,83.5,21,0.65625,0,315,0,0,0,549,348,4180,21,16,29,0,0,1
28,3369,19,10,2.1,60.9,289,478,60.5,4,7,6.9,11.7,210.6,86.4,52,0.5,0,67,0,0,0,549,348,4180,21,16,29,0,0,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,151,0,0,0,549,348,4180,21,16,29,0,0,1
40,1367,7,5,2.3,45,138,221,62.4,3.2,6.2,5.8,9.9,170.9,81,14,0.4,0,213,0,0,1,564,358,4568,20,16,22,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,174,0,0,1,564,358,4568,20,16,22,0,0,1
26,3127,18,12,2.7,57.3,262,448,58.5,4,7,6.6,11.9,223.4,82.1,38,0.392857142857143,0,142,0,0,1,564,358,4568,20,16,22,0,0,1
27,1710,10,9,4.4,52,126,204,61.8,4.9,8.4,7.4,13.6,285,86.4,8,0.2,0,219,0,0,1,564,358,4568,20,16,22,0,0,1
33,4952,32,9,1.5,68.7,408,608,67.1,5.3,8.1,8.5,12.1,309.5,103.3,33,0.6875,0,220,0,0,0,566,364,4138,20,10,44,0,0,1
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,171,0,0,0,566,364,4138,20,10,44,0,0,1
27,1760,9,6,2.4,48.3,137,253,54.2,3.6,7,6.6,12.8,220,78.2,19,0,0,136,0,0,0,566,364,4138,20,10,44,0,0,1
28,3398,19,17,3.5,48.5,309,481,64.2,4,7.1,6.3,11,212.4,83.5,21,0.65625,0,383,0,0,0,566,364,4138,20,10,44,0,0,1
36,2206,11,14,4.3,38,184,327,56.3,3.4,6.7,5.5,12,200.5,70.5,36,0.0909090909090909,0,457,0,0,0,566,364,4138,20,10,44,0,0,1
34,4286,31,18,3.2,63.6,379,570,66.5,5.4,7.5,7.2,11.3,267.9,93.8,36,0.5625,0,301,0,0,0,566,364,4138,20,10,44,0,0,1
27,3475,20,7,1.5,71.5,285,452,63.1,4.4,7.7,7.9,12.2,217.2,95,42,0.75,0,292,0,0,0,566,364,4138,20,10,44,0,0,1
23,2908,11,17,3.6,26.7,280,475,58.9,2.3,6.1,5,10.4,207.7,69.5,55,0.230769230769231,0,188,0,0,0,566,364,4138,20,10,44,0,0,1
27,4045,27,12,2,59.3,392,590,66.4,4.6,6.9,6.9,10.3,252.8,92.8,46,0.5,0,307,0,0,0,559,337,3600,16,19,54,0,0,1
30,3326,12,13,3,38.4,242,438,55.3,2.7,7.6,6.8,13.7,237.6,76.5,24,0.538461538461538,0,293,0,0,0,559,337,3600,16,19,54,0,0,1
38,4109,33,9,1.5,76.2,373,582,64.1,5.7,7.1,7.5,11,256.8,97.4,21,0.75,0,466,0,0,0,559,337,3600,16,19,54,0,0,1
34,4410,30,14,2.3,62.5,379,601,63.1,5,7.3,7.3,11.6,275.6,92.1,28,0.375,0,212,0,0,0,559,337,3600,16,19,54,0,0,1
26,4761,40,16,2.6,62.6,380,616,61.7,6.5,7.7,7.9,12.5,297.6,96.5,27,0.6875,0,243,0,0,0,559,337,3600,16,19,54,0,1,1
28,3398,19,17,3.5,48.5,309,481,64.2,4,7.1,6.3,11,212.4,83.5,21,0.65625,0,243,0,0,0,559,337,3600,16,19,54,0,1,1
27,1710,10,9,4.4,52,126,204,61.8,4.9,8.4,7.4,13.6,285,86.4,8,0.2,0,207,0,0,0,524,344,3581,23,14,39,0,0,1
34,296,0,4,7.1,21.6,30,56,53.6,0,5.3,2.1,9.9,74,39,4,0.5,0,310,0,0,0,524,344,3581,23,14,39,0,1,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,369,0,0,0,524,344,3581,23,14,39,0,0,1
26,4761,40,16,2.6,62.6,380,616,61.7,6.5,7.7,7.9,12.5,297.6,96.5,27,0.6875,0,231,0,0,0,524,344,3581,23,14,39,0,1,1
30,4694,28,14,2.2,68.4,415,628,66.1,4.5,7.5,7.4,11.3,293.4,93.9,31,0.375,0,224,0,0,0,524,344,3581,23,14,39,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,187,0,0,0,522,345,4253,31,14,38,0,0,1
27,1710,10,9,4.4,52,126,204,61.8,4.9,8.4,7.4,13.6,285,86.4,8,0.2,0,300,0,0,0,522,345,4253,31,14,38,0,1,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,189,0,0,0,522,345,4253,31,14,38,0,0,1
26,481,1,7,8.1,4,42,86,48.8,1.2,5.6,2.2,11.5,160.3,36,12,0,0,196,0,0,0,522,345,4253,31,14,38,0,0,1
36,1626,11,3,1.3,63.7,141,224,62.9,4.9,7.3,7.6,11.5,271,95.6,9,1,0,185,0,0,0,522,345,4253,31,14,38,0,0,1
24,3270,21,12,2,40.1,348,599,58.1,3.5,5.5,5.3,9.4,204.4,76.6,24,0.1875,0,196,0,0,0,522,345,4253,31,14,38,0,0,1
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,386,0,0,0,573,348,3828,18,17,18,0,0,1
33,4952,32,9,1.5,68.7,408,608,67.1,5.3,8.1,8.5,12.1,309.5,103.3,33,0.6875,0,282,0,0,0,573,348,3828,18,17,18,0,0,1
27,3475,20,7,1.5,71.5,285,452,63.1,4.4,7.7,7.9,12.2,217.2,95,42,0.75,0,213,0,0,0,573,348,3828,18,17,18,0,0,1
34,4286,31,18,3.2,63.6,379,570,66.5,5.4,7.5,7.2,11.3,267.9,93.8,36,0.5625,0,241,0,0,0,573,348,3828,18,17,18,0,0,1
26,2163,13,10,3.2,64.1,186,311,59.8,4.2,7,6.3,11.6,270.4,81.4,9,0.75,0,228,0,0,0,573,348,3828,18,17,18,0,0,1
30,3326,12,13,3,38.4,242,438,55.3,2.7,7.6,6.8,13.7,237.6,76.5,24,0.538461538461538,0,123,0,0,0,573,348,3828,18,17,18,0,1,1
23,175,0,2,5.7,7.3,18,35,51.4,0,5,2.4,9.7,35,42,3,0,0,168,0,0,0,573,348,3828,18,17,18,0,1,1
26,481,1,7,8.1,4,42,86,48.8,1.2,5.6,2.2,11.5,160.3,36,12,0,0,194,0,0,0,553,313,3485,19,21,28,0,0,1
36,1626,11,3,1.3,63.7,141,224,62.9,4.9,7.3,7.6,11.5,271,95.6,9,1,0,374,0,1,0,553,313,3485,19,21,28,0,0,1
24,3270,21,12,2,40.1,348,599,58.1,3.5,5.5,5.3,9.4,204.4,76.6,24,0.1875,0,314,0,0,0,553,313,3485,19,21,28,0,0,1
34,2310,10,14,3.9,36.7,219,358,61.2,2.8,6.5,5.3,10.5,231,73,21,0.25,0,232,0,0,0,553,313,3485,19,21,28,0,0,1
39,4727,39,15,2.5,72,395,597,66.2,6.5,7.9,8.1,12,295.4,101.5,17,0.75,0,290,0,1,0,553,313,3485,19,21,28,0,0,1
28,3398,19,17,3.5,48.5,309,481,64.2,4,7.1,6.3,11,212.4,83.5,21,0.65625,0,220,0,0,0,553,313,3485,19,21,28,0,0,1
27,3475,20,7,1.5,71.5,285,452,63.1,4.4,7.7,7.9,12.2,217.2,95,42,0.75,0,210,0,0,0,424,286,3157,17,12,20,0,0,1
38,4109,33,9,1.5,76.2,373,582,64.1,5.7,7.1,7.5,11,256.8,97.4,21,0.75,0,275,0,0,0,424,286,3157,17,12,20,0,0,1
33,2483,17,8,2.6,61.1,197,312,63.1,5.4,8,7.9,12.6,206.9,95.3,21,0.5,0,299,0,0,0,424,286,3157,17,12,20,0,0,1
30,4694,28,14,2.2,68.4,415,628,66.1,4.5,7.5,7.4,11.3,293.4,93.9,31,0.375,0,285,0,0,0,424,286,3157,17,12,20,0,0,1
26,3127,18,12,2.7,57.3,262,448,58.5,4,7,6.6,11.9,223.4,82.1,38,0.392857142857143,0,183,0,0,0,424,286,3157,17,12,20,0,1,1
34,4410,30,14,2.3,62.5,379,601,63.1,5,7.3,7.3,11.6,275.6,92.1,28,0.375,0,189,0,0,0,424,286,3157,17,12,20,0,0,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,77,0,0,0,640,398,3842,29,18,41,0,0,1
30,3986,27,12,2.2,68.2,344,554,62.1,4.9,7.2,7.2,11.6,249.1,91,19,0.625,0,117,0,0,0,640,398,3842,29,18,41,0,0,1
24,3270,21,12,2,40.1,348,599,58.1,3.5,5.5,5.3,9.4,204.4,76.6,24,0.1875,0,135,0,0,0,640,398,3842,29,18,41,0,0,1
38,4109,33,9,1.5,76.2,373,582,64.1,5.7,7.1,7.5,11,256.8,97.4,21,0.75,0,280,1,0,0,640,398,3842,29,18,41,1,0,0
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,204,0,0,0,640,398,3842,29,18,41,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,269,0,0,0,640,398,3842,29,18,41,0,0,1
24,3270,21,12,2,40.1,348,599,58.1,3.5,5.5,5.3,9.4,204.4,76.6,24,0.1875,0,169,0,0,1,553,360,3820,21,19,40,0,0,1
36,1626,11,3,1.3,63.7,141,224,62.9,4.9,7.3,7.6,11.5,271,95.6,9,1,0,161,0,0,1,553,360,3820,21,19,40,0,0,1
39,4727,39,15,2.5,72,395,597,66.2,6.5,7.9,8.1,12,295.4,101.5,17,0.75,0,324,0,0,1,553,360,3820,21,19,40,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,316,0,0,1,553,360,3820,21,19,40,0,0,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,273,0,0,1,553,360,3820,21,19,40,0,0,1
26,481,1,7,8.1,4,42,86,48.8,1.2,5.6,2.2,11.5,160.3,36,12,0,0,225,0,0,1,553,360,3820,21,19,40,0,0,1
32,3812,28,18,3.2,51.8,370,561,66,5,6.8,6.3,10.3,254.1,88.6,38,0.333333333333333,0,353,0,0,1,553,360,3820,21,19,40,0,0,1
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,243,0,0,0,481,272,3015,18,13,30,0,0,1
36,4952,33,17,2.6,74.8,456,659,69.2,5,7.5,7.4,10.9,309.5,97,29,0.4375,0,228,0,0,0,481,272,3015,18,13,30,0,0,1
38,4109,33,9,1.5,76.2,373,582,64.1,5.7,7.1,7.5,11,256.8,97.4,21,0.75,0,226,0,0,0,481,272,3015,18,13,30,0,0,1
33,2483,17,8,2.6,61.1,197,312,63.1,5.4,8,7.9,12.6,206.9,95.3,21,0.5,0,216,0,0,0,481,272,3015,18,13,30,0,0,1
40,1367,7,5,2.3,45,138,221,62.4,3.2,6.2,5.8,9.9,170.9,81,14,0.4,0,213,0,0,0,481,272,3015,18,13,30,0,0,1
36,4952,33,17,2.6,74.8,456,659,69.2,5,7.5,7.4,10.9,309.5,97,29,0.4375,0,255,0,0,0,467,276,3448,21,10,32,0,0,1
28,949,3,3,2.2,43.6,82,134,61.2,2.2,7.1,6.5,11.6,158.2,80.7,15,0.4,0,68,0,1,0,467,276,3448,21,10,32,0,0,1
23,2908,11,17,3.6,26.7,280,475,58.9,2.3,6.1,5,10.4,207.7,69.5,55,0.230769230769231,0,298,0,0,0,467,276,3448,21,10,32,0,0,1
33,2483,17,8,2.6,61.1,197,312,63.1,5.4,8,7.9,12.6,206.9,95.3,21,0.5,0,244,0,0,0,467,276,3448,21,10,32,0,0,1
39,4727,39,15,2.5,72,395,597,66.2,6.5,7.9,8.1,12,295.4,101.5,17,0.75,0,281,0,0,0,467,276,3448,21,10,32,0,0,1
38,4109,33,9,1.5,76.2,373,582,64.1,5.7,7.1,7.5,11,256.8,97.4,21,0.75,0,312,0,0,0,467,276,3448,21,10,32,0,0,1
34,4410,30,14,2.3,62.5,379,601,63.1,5,7.3,7.3,11.6,275.6,92.1,28,0.375,0,337,0,0,0,533,335,3703,27,14,39,0,0,1
40,1367,7,5,2.3,45,138,221,62.4,3.2,6.2,5.8,9.9,170.9,81,14,0.4,0,99,0,0,0,533,335,3703,27,14,39,0,0,1
30,3326,12,13,3,38.4,242,438,55.3,2.7,7.6,6.8,13.7,237.6,76.5,24,0.538461538461538,0,273,0,0,0,533,335,3703,27,14,39,0,1,1
34,2310,10,14,3.9,36.7,219,358,61.2,2.8,6.5,5.3,10.5,231,73,21,0.25,0,308,0,1,0,533,335,3703,27,14,39,0,0,1
32,4381,38,5,1,78.3,341,520,65.6,7.3,8.4,9.5,12.8,273.8,112.2,28,0.75,0,212,1,0,0,511,337,3597,26,12,37,0,0,1
27,3475,20,7,1.5,71.5,285,452,63.1,4.4,7.7,7.9,12.2,217.2,95,42,0.75,0,274,0,0,0,511,337,3597,26,12,37,0,0,1
32,3812,28,18,3.2,51.8,370,561,66,5,6.8,6.3,10.3,254.1,88.6,38,0.333333333333333,0,231,0,0,0,511,337,3597,26,12,37,0,0,1
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,282,0,1,0,511,337,3597,26,12,37,0,0,1
27,4257,22,12,2,47.3,363,602,60.3,3.7,7.1,6.9,11.7,266.1,85.7,45,0.6875,0,286,0,0,0,511,337,3597,26,12,37,0,0,1
26,2163,13,10,3.2,64.1,186,311,59.8,4.2,7,6.3,11.6,270.4,81.4,9,0.75,0,168,0,0,0,511,337,3597,26,12,37,0,0,1
34,4410,30,14,2.3,62.5,379,601,63.1,5,7.3,7.3,11.6,275.6,92.1,28,0.375,0,234,1,0,0,511,337,3597,26,12,37,0,0,1
34,4286,31,18,3.2,63.6,379,570,66.5,5.4,7.5,7.2,11.3,267.9,93.8,36,0.5625,0,246,0,0,0,511,337,3597,26,12,37,0,0,1
27,1710,10,9,4.4,52,126,204,61.8,4.9,8.4,7.4,13.6,285,86.4,8,0.2,0,217,0,0,0,569,341,4097,24,16,40,0,0,1
23,2908,11,17,3.6,26.7,280,475,58.9,2.3,6.1,5,10.4,207.7,69.5,55,0.230769230769231,0,242,0,0,0,569,341,4097,24,16,40,0,0,1
27,4045,27,12,2,59.3,392,590,66.4,4.6,6.9,6.9,10.3,252.8,92.8,46,0.5,0,300,0,0,0,569,341,4097,24,16,40,0,0,1
33,4952,32,9,1.5,68.7,408,608,67.1,5.3,8.1,8.5,12.1,309.5,103.3,33,0.6875,0,351,0,0,0,569,341,4097,24,16,40,0,1,1
33,2483,17,8,2.6,61.1,197,312,63.1,5.4,8,7.9,12.6,206.9,95.3,21,0.5,0,295,0,0,0,569,341,4097,24,16,40,0,0,1
34,4410,30,14,2.3,62.5,379,601,63.1,5,7.3,7.3,11.6,275.6,92.1,28,0.375,0,350,0,0,1,517,319,3945,23,12,33,0,0,1
23,2908,11,17,3.6,26.7,280,475,58.9,2.3,6.1,5,10.4,207.7,69.5,55,0.230769230769231,0,368,0,0,1,517,319,3945,23,12,33,0,0,1
26,3127,18,12,2.7,57.3,262,448,58.5,4,7,6.6,11.9,223.4,82.1,38,0.392857142857143,0,331,0,0,1,517,319,3945,23,12,33,0,0,1
30,4694,28,14,2.2,68.4,415,628,66.1,4.5,7.5,7.4,11.3,293.4,93.9,31,0.375,0,295,0,0,1,517,319,3945,23,12,33,0,0,1
27,4257,22,12,2,47.3,363,602,60.3,3.7,7.1,6.9,11.7,266.1,85.7,45,0.6875,0,254,0,0,1,517,319,3945,23,12,33,0,0,1
31,3265,18,6,1.3,51.7,303,464,65.3,3.9,7,7.2,10.8,217.7,93.4,45,0.533333333333333,0,162,0,0,0,537,343,3967,29,9,22,0,0,1
30,3986,27,12,2.2,68.2,344,554,62.1,4.9,7.2,7.2,11.6,249.1,91,19,0.625,0,384,0,0,0,537,343,3967,29,9,22,0,0,1
23,2919,14,12,3,54.4,259,402,64.4,3.5,7.3,6.6,11.3,224.5,85.2,39,0.5,0,140,0,1,0,537,343,3967,29,9,22,0,0,1
